product_id,customer_id,name_category,base_price,rating,age,gender,location,membership_level
PROD-7346,CUST-22540,Electronics,23.84,1.2,42.0,Female,Hanoi,Silver
PROD-5524,CUST-60300,Electronics,511.8782034454471,3.025557461406518,42.0,Male,Hanoi,Platinum
PROD-2887,CUST-32181,Electronics,511.8782034454471,3.025557461406518,49.0,Male,Da Nang,Bronze
PROD-1639,CUST-87328,Sports,511.8782034454471,3.025557461406518,42.0,Male,Hai Phong,Platinum
PROD-3445,CUST-47016,Clothing,511.8782034454471,3.025557461406518,42.0,Other,Da Nang,Platinum
PROD-8311,CUST-70022,Sports,417.34,4.5,42.0,Other,Da Nang,Silver
PROD-1916,CUST-45886,Sports,511.8782034454471,1.5,18.0,Female,Can Tho,Platinum
PROD-1639,CUST-68812,Sports,511.8782034454471,2.7,27.0,Female,Ho Chi Minh City,Gold
PROD-4069,CUST-82684,Beauty,343.53,3.025557461406518,42.0,Unknown,Can Tho,Platinum
PROD-3091,CUST-72366,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Female,Can Tho,Bronze
PROD-4240,CUST-40025,Beauty,511.8782034454471,3.025557461406518,42.0,Male,Hanoi,Platinum
PROD-6761,CUST-25960,Home & Kitchen,511.8782034454471,3.025557461406518,65.0,Male,Hanoi,Gold
PROD-2292,CUST-54883,Electronics,511.8782034454471,4.2,42.0,Unknown,Hanoi,Gold
PROD-8195,CUST-55143,Clothing,35.55,3.025557461406518,42.0,Other,Da Nang,Gold
PROD-2224,CUST-50167,Electronics,382.58,2.7,42.0,Unknown,Ho Chi Minh City,Platinum
PROD-7955,CUST-27318,Home & Kitchen,825.23,3.3,24.0,Female,Hanoi,Gold
PROD-8502,CUST-94624,Beauty,511.8782034454471,4.3,42.0,Unknown,Ho Chi Minh City,Silver
PROD-6629,CUST-15105,Home & Kitchen,529.89,1.6,42.0,Female,Hai Phong,Bronze
PROD-8501,CUST-65767,Beauty,22.79,1.8,42.0,Male,Hanoi,Platinum
PROD-1616,CUST-29336,Clothing,772.54,2.3,42.0,Unknown,Da Nang,Gold
PROD-2717,CUST-80281,Sports,511.8782034454471,3.025557461406518,42.0,Female,Can Tho,Silver
PROD-9996,CUST-93056,Electronics,511.8782034454471,2.1,42.0,Other,Hanoi,Platinum
PROD-7999,CUST-58008,Beauty,511.8782034454471,4.3,27.0,Other,Hai Phong,Bronze
PROD-8160,CUST-58460,Beauty,786.51,3.025557461406518,42.0,Other,Hai Phong,Silver
PROD-8959,CUST-60476,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Male,Can Tho,Bronze
PROD-7111,CUST-28213,Clothing,511.8782034454471,3.025557461406518,42.0,Unknown,Hai Phong,Gold
PROD-8260,CUST-54882,Electronics,511.8782034454471,1.1,42.0,Other,Ho Chi Minh City,Silver
PROD-9841,CUST-60319,Electronics,669.72,3.025557461406518,42.0,Female,Hanoi,Silver
PROD-9109,CUST-69890,Sports,511.8782034454471,4.3,55.0,Unknown,Can Tho,Bronze
PROD-3670,CUST-78490,Home & Kitchen,511.8782034454471,2.2,42.0,Unknown,Can Tho,Silver
PROD-7940,CUST-90717,Electronics,511.8782034454471,4.4,42.0,Unknown,Hanoi,Bronze
PROD-7225,CUST-50674,Beauty,681.24,3.6,65.0,Female,Can Tho,Platinum
PROD-7374,CUST-19061,Sports,511.8782034454471,3.025557461406518,42.0,Unknown,Da Nang,Platinum
PROD-8101,CUST-25263,Beauty,511.8782034454471,3.025557461406518,15.0,Unknown,Da Nang,Gold
PROD-5666,CUST-16732,Beauty,511.8782034454471,2.6,42.0,Unknown,Hai Phong,Bronze
PROD-7512,CUST-73816,Sports,511.8782034454471,4.2,42.0,Female,Da Nang,Platinum
PROD-8667,CUST-89230,Clothing,511.8782034454471,3.025557461406518,42.0,Male,Hai Phong,Gold
PROD-9636,CUST-87101,Home & Kitchen,511.8782034454471,4.3,42.0,Other,Da Nang,Gold
PROD-1010,CUST-83652,Sports,511.8782034454471,4.6,66.0,Other,Hanoi,Bronze
PROD-6519,CUST-41418,Home & Kitchen,641.3,4.2,66.0,Other,Da Nang,Platinum
PROD-8185,CUST-45524,Beauty,511.8782034454471,3.025557461406518,42.0,Male,Hanoi,Gold
PROD-6878,CUST-85927,Home & Kitchen,511.8782034454471,4.5,57.0,Unknown,Hai Phong,Platinum
PROD-3790,CUST-72359,Beauty,511.8782034454471,3.025557461406518,17.0,Female,Can Tho,Platinum
PROD-6646,CUST-37655,Sports,656.52,3.025557461406518,42.0,Male,Hai Phong,Silver
PROD-3741,CUST-73302,Sports,275.88,5.0,42.0,Female,Hai Phong,Bronze
PROD-7485,CUST-48944,Beauty,511.8782034454471,2.7,60.0,Unknown,Can Tho,Bronze
PROD-6451,CUST-68772,Clothing,511.8782034454471,4.6,42.0,Female,Da Nang,Gold
PROD-9253,CUST-83238,Sports,232.92,4.4,42.0,Unknown,Hanoi,Platinum
PROD-3420,CUST-80978,Electronics,291.89,2.8,42.0,Unknown,Da Nang,Platinum
PROD-2742,CUST-69040,Clothing,676.52,4.5,42.0,Unknown,Ho Chi Minh City,Silver
PROD-3608,CUST-35109,Sports,132.35,3.025557461406518,42.0,Female,Da Nang,Gold
PROD-2309,CUST-36503,Home & Kitchen,511.8782034454471,3.0,42.0,Unknown,Hanoi,Bronze
PROD-8593,CUST-97228,Sports,511.8782034454471,3.025557461406518,47.0,Unknown,Da Nang,Silver
PROD-7314,CUST-30610,Beauty,511.8782034454471,3.025557461406518,42.0,Female,Ho Chi Minh City,Silver
PROD-6922,CUST-67142,Beauty,511.8782034454471,3.025557461406518,42.0,Female,Can Tho,Gold
PROD-7058,CUST-91632,Electronics,511.8782034454471,3.3,42.0,Male,Hanoi,Gold
PROD-6336,CUST-91430,Clothing,511.8782034454471,3.025557461406518,42.0,Female,Da Nang,Bronze
PROD-9532,CUST-73684,Electronics,511.8782034454471,4.9,42.0,Male,Ho Chi Minh City,Platinum
PROD-3471,CUST-77792,Sports,511.8782034454471,3.025557461406518,42.0,Female,Can Tho,Bronze
PROD-9641,CUST-49685,Clothing,511.8782034454471,3.025557461406518,49.0,Unknown,Hanoi,Bronze
PROD-9447,CUST-20019,Electronics,511.8782034454471,3.025557461406518,18.0,Female,Hai Phong,Gold
PROD-1139,CUST-42154,Clothing,468.21,2.4,39.0,Female,Hai Phong,Silver
PROD-7044,CUST-27288,Sports,511.8782034454471,2.4,42.0,Unknown,Can Tho,Platinum
PROD-8766,CUST-78479,Sports,511.8782034454471,2.9,42.0,Male,Hanoi,Bronze
PROD-5449,CUST-11013,Clothing,511.8782034454471,3.025557461406518,34.0,Male,Can Tho,Platinum
PROD-5906,CUST-38855,Home & Kitchen,747.66,3.025557461406518,56.0,Other,Ho Chi Minh City,Bronze
PROD-5750,CUST-53644,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Male,Can Tho,Gold
PROD-3560,CUST-39072,Beauty,451.89,2.3,42.0,Male,Hanoi,Bronze
PROD-2888,CUST-63779,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Male,Can Tho,Silver
PROD-7605,CUST-27230,Home & Kitchen,511.8782034454471,2.5,49.0,Male,Hai Phong,Platinum
PROD-6279,CUST-73548,Sports,511.8782034454471,4.8,42.0,Male,Hai Phong,Platinum
PROD-2114,CUST-11821,Home & Kitchen,511.8782034454471,1.3,42.0,Unknown,Ho Chi Minh City,Bronze
PROD-4916,CUST-28904,Beauty,511.8782034454471,3.5,61.0,Male,Da Nang,Silver
PROD-7198,CUST-42946,Beauty,913.84,3.025557461406518,42.0,Other,Ho Chi Minh City,Bronze
PROD-1843,CUST-13871,Home & Kitchen,511.8782034454471,1.1,42.0,Female,Can Tho,Gold
PROD-9994,CUST-18439,Home & Kitchen,69.11,2.6,42.0,Other,Can Tho,Platinum
PROD-5131,CUST-12371,Beauty,654.01,3.025557461406518,42.0,Male,Ho Chi Minh City,Bronze
PROD-7675,CUST-99429,Electronics,511.8782034454471,3.025557461406518,42.0,Other,Ho Chi Minh City,Silver
PROD-1686,CUST-64139,Sports,668.41,2.1,42.0,Female,Da Nang,Bronze
PROD-4123,CUST-30017,Sports,511.8782034454471,4.9,62.0,Female,Hai Phong,Platinum
PROD-8629,CUST-96663,Sports,511.8782034454471,4.4,42.0,Unknown,Hai Phong,Silver
PROD-3368,CUST-85018,Electronics,511.8782034454471,3.025557461406518,37.0,Male,Can Tho,Gold
PROD-5345,CUST-89947,Beauty,856.29,3.025557461406518,42.0,Unknown,Hai Phong,Silver
PROD-7602,CUST-88199,Beauty,511.8782034454471,4.3,42.0,Unknown,Hai Phong,Silver
PROD-3257,CUST-92736,Sports,731.93,3.025557461406518,54.0,Unknown,Ho Chi Minh City,Silver
PROD-3521,CUST-11621,Beauty,511.8782034454471,2.1,42.0,Unknown,Hanoi,Gold
PROD-7200,CUST-87084,Home & Kitchen,511.8782034454471,1.3,42.0,Other,Ho Chi Minh City,Platinum
PROD-1671,CUST-93266,Electronics,511.8782034454471,4.9,42.0,Male,Hanoi,Gold
PROD-4769,CUST-75205,Sports,511.8782034454471,3.025557461406518,57.0,Female,Ho Chi Minh City,Silver
PROD-8397,CUST-50160,Electronics,511.8782034454471,3.025557461406518,42.0,Unknown,Hai Phong,Silver
PROD-4671,CUST-17819,Electronics,511.8782034454471,3.5,42.0,Unknown,Hanoi,Silver
PROD-8849,CUST-21021,Clothing,511.8782034454471,3.025557461406518,65.0,Male,Can Tho,Silver
PROD-6075,CUST-17277,Electronics,511.8782034454471,4.8,42.0,Unknown,Da Nang,Silver
PROD-6647,CUST-76559,Electronics,628.91,4.2,43.0,Female,Hanoi,Bronze
PROD-8081,CUST-40138,Beauty,79.51,3.025557461406518,42.0,Unknown,Hanoi,Platinum
PROD-9610,CUST-56345,Sports,38.13,3.8,42.0,Female,Da Nang,Gold
PROD-9237,CUST-33808,Beauty,511.8782034454471,1.3,42.0,Other,Can Tho,Gold
PROD-1710,CUST-24124,Sports,511.8782034454471,3.025557461406518,42.0,Female,Hanoi,Gold
PROD-6303,CUST-70279,Sports,687.96,3.5,42.0,Female,Da Nang,Platinum
PROD-6670,CUST-16281,Sports,511.8782034454471,3.8,42.0,Other,Can Tho,Bronze
PROD-9540,CUST-29505,Electronics,511.8782034454471,3.2,56.0,Female,Hanoi,Silver
PROD-4469,CUST-35525,Sports,511.8782034454471,3.025557461406518,42.0,Other,Hai Phong,Gold
PROD-9442,CUST-37596,Sports,511.8782034454471,4.5,42.0,Unknown,Ho Chi Minh City,Platinum
PROD-3544,CUST-12642,Electronics,915.18,1.2,42.0,Female,Da Nang,Silver
PROD-6596,CUST-89740,Sports,778.02,3.025557461406518,42.0,Female,Hai Phong,Silver
PROD-5574,CUST-65468,Clothing,642.07,3.025557461406518,42.0,Male,Da Nang,Platinum
PROD-8365,CUST-30971,Beauty,511.8782034454471,2.2,42.0,Female,Hanoi,Gold
PROD-6757,CUST-26964,Clothing,593.77,1.8,42.0,Other,Can Tho,Gold
PROD-4181,CUST-26999,Sports,545.65,2.1,42.0,Male,Can Tho,Gold
PROD-6737,CUST-19033,Beauty,686.86,4.1,54.0,Male,Can Tho,Bronze
PROD-5309,CUST-78274,Clothing,511.8782034454471,3.025557461406518,42.0,Male,Hanoi,Platinum
PROD-9374,CUST-32576,Clothing,511.8782034454471,2.4,25.0,Male,Can Tho,Bronze
PROD-3106,CUST-43528,Beauty,511.8782034454471,3.025557461406518,42.0,Other,Hai Phong,Bronze
PROD-6169,CUST-40046,Home & Kitchen,511.8782034454471,1.3,42.0,Unknown,Ho Chi Minh City,Platinum
PROD-5716,CUST-19419,Clothing,511.8782034454471,2.0,68.0,Male,Can Tho,Gold
PROD-1965,CUST-67727,Clothing,787.35,3.2,42.0,Other,Ho Chi Minh City,Platinum
PROD-7293,CUST-21374,Beauty,768.74,3.025557461406518,42.0,Other,Ho Chi Minh City,Silver
PROD-9381,CUST-30187,Home & Kitchen,62.12,3.025557461406518,28.0,Male,Hanoi,Gold
PROD-3542,CUST-44451,Clothing,931.37,3.025557461406518,42.0,Male,Da Nang,Silver
PROD-4107,CUST-31694,Electronics,511.8782034454471,4.6,42.0,Female,Hai Phong,Platinum
PROD-8119,CUST-19615,Clothing,511.8782034454471,3.025557461406518,42.0,Female,Da Nang,Silver
PROD-6026,CUST-78050,Electronics,511.8782034454471,3.6,42.0,Male,Hanoi,Platinum
PROD-9947,CUST-32792,Sports,778.45,2.3,42.0,Other,Hanoi,Bronze
PROD-5070,CUST-16892,Beauty,511.8782034454471,3.025557461406518,42.0,Male,Hai Phong,Bronze
PROD-8341,CUST-71140,Sports,511.8782034454471,1.5,52.0,Female,Can Tho,Platinum
PROD-5926,CUST-29507,Sports,511.8782034454471,2.3,42.0,Other,Can Tho,Gold
PROD-2146,CUST-56217,Electronics,511.8782034454471,2.0,42.0,Unknown,Da Nang,Bronze
PROD-3666,CUST-94042,Sports,511.8782034454471,3.025557461406518,23.0,Female,Can Tho,Silver
PROD-5688,CUST-91097,Home & Kitchen,819.44,1.4,70.0,Unknown,Hanoi,Platinum
PROD-7625,CUST-64096,Electronics,694.92,3.8,42.0,Female,Can Tho,Silver
PROD-5738,CUST-70100,Clothing,511.8782034454471,3.2,42.0,Female,Da Nang,Gold
PROD-5735,CUST-96881,Sports,632.18,3.9,47.0,Other,Can Tho,Silver
PROD-1359,CUST-76038,Sports,511.8782034454471,3.025557461406518,42.0,Female,Ho Chi Minh City,Gold
PROD-2653,CUST-58781,Home & Kitchen,511.8782034454471,1.3,42.0,Unknown,Can Tho,Silver
PROD-6529,CUST-95363,Beauty,511.8782034454471,4.0,42.0,Female,Can Tho,Silver
PROD-6117,CUST-76947,Home & Kitchen,940.89,3.025557461406518,42.0,Other,Da Nang,Bronze
PROD-5946,CUST-45365,Electronics,511.8782034454471,3.025557461406518,18.0,Other,Hai Phong,Silver
PROD-4996,CUST-50249,Clothing,511.8782034454471,3.025557461406518,42.0,Male,Ho Chi Minh City,Bronze
PROD-6991,CUST-94743,Home & Kitchen,511.8782034454471,3.025557461406518,17.0,Unknown,Hanoi,Platinum
PROD-3823,CUST-82335,Electronics,528.35,3.2,42.0,Other,Ho Chi Minh City,Silver
PROD-7006,CUST-49509,Beauty,511.8782034454471,2.4,42.0,Unknown,Da Nang,Platinum
PROD-2435,CUST-53557,Clothing,511.8782034454471,1.1,42.0,Unknown,Da Nang,Gold
PROD-3018,CUST-88849,Electronics,511.8782034454471,3.025557461406518,50.0,Female,Can Tho,Gold
PROD-7555,CUST-18362,Electronics,124.2,3.1,22.0,Other,Hanoi,Silver
PROD-3719,CUST-25635,Beauty,511.8782034454471,3.5,42.0,Other,Ho Chi Minh City,Platinum
PROD-8294,CUST-17930,Clothing,511.8782034454471,4.2,42.0,Male,Hanoi,Platinum
PROD-1061,CUST-97136,Home & Kitchen,511.8782034454471,3.3,42.0,Unknown,Hai Phong,Bronze
PROD-1389,CUST-85156,Home & Kitchen,511.8782034454471,1.9,42.0,Female,Ho Chi Minh City,Silver
PROD-5093,CUST-12534,Clothing,511.8782034454471,3.025557461406518,42.0,Female,Da Nang,Gold
PROD-4224,CUST-61876,Beauty,511.8782034454471,3.025557461406518,42.0,Female,Ho Chi Minh City,Silver
PROD-1955,CUST-73187,Beauty,511.8782034454471,3.025557461406518,42.0,Unknown,Da Nang,Platinum
PROD-7999,CUST-56716,Home & Kitchen,511.8782034454471,4.2,31.0,Unknown,Can Tho,Bronze
PROD-6877,CUST-68004,Beauty,511.8782034454471,3.025557461406518,42.0,Male,Da Nang,Gold
PROD-6490,CUST-75907,Electronics,511.8782034454471,3.4,15.0,Unknown,Hai Phong,Gold
PROD-1476,CUST-12610,Electronics,202.45,3.025557461406518,42.0,Female,Ho Chi Minh City,Platinum
PROD-2426,CUST-13107,Beauty,511.8782034454471,3.025557461406518,42.0,Female,Hai Phong,Silver
PROD-3573,CUST-33778,Home & Kitchen,511.8782034454471,5.0,42.0,Other,Da Nang,Silver
PROD-8656,CUST-64754,Clothing,511.8782034454471,4.3,65.0,Other,Da Nang,Gold
PROD-5150,CUST-63143,Beauty,511.8782034454471,1.7,23.0,Other,Hai Phong,Platinum
PROD-4582,CUST-79811,Clothing,511.8782034454471,3.025557461406518,42.0,Male,Hanoi,Platinum
PROD-8540,CUST-34739,Sports,511.8782034454471,3.025557461406518,25.0,Female,Hai Phong,Gold
PROD-3871,CUST-68370,Sports,511.8782034454471,3.025557461406518,36.0,Female,Da Nang,Silver
PROD-3715,CUST-17389,Beauty,108.21,3.025557461406518,42.0,Other,Hai Phong,Silver
PROD-6549,CUST-27135,Clothing,993.77,3.025557461406518,26.0,Male,Hai Phong,Platinum
PROD-2926,CUST-28940,Beauty,511.8782034454471,3.1,42.0,Female,Da Nang,Bronze
PROD-6411,CUST-93749,Electronics,51.04,3.5,42.0,Other,Hanoi,Bronze
PROD-7722,CUST-89650,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Unknown,Hanoi,Silver
PROD-5746,CUST-12898,Clothing,511.8782034454471,2.7,42.0,Unknown,Hai Phong,Bronze
PROD-4855,CUST-52428,Clothing,511.8782034454471,3.2,19.0,Male,Hanoi,Silver
PROD-5383,CUST-16662,Clothing,511.8782034454471,2.3,42.0,Male,Hanoi,Bronze
PROD-7845,CUST-95338,Clothing,511.8782034454471,3.025557461406518,42.0,Other,Hanoi,Platinum
PROD-1582,CUST-51292,Sports,511.8782034454471,3.025557461406518,39.0,Male,Da Nang,Gold
PROD-8033,CUST-32465,Electronics,511.8782034454471,2.6,42.0,Male,Ho Chi Minh City,Silver
PROD-3513,CUST-98328,Electronics,319.21,2.4,42.0,Female,Hanoi,Gold
PROD-4064,CUST-87420,Clothing,511.24,3.025557461406518,42.0,Male,Can Tho,Gold
PROD-5181,CUST-56332,Electronics,511.8782034454471,3.1,34.0,Male,Can Tho,Silver
PROD-6670,CUST-95263,Clothing,511.8782034454471,1.1,42.0,Male,Ho Chi Minh City,Bronze
PROD-3716,CUST-10027,Clothing,511.8782034454471,4.2,42.0,Other,Can Tho,Platinum
PROD-9291,CUST-79731,Electronics,511.8782034454471,1.2,19.0,Unknown,Hanoi,Platinum
PROD-6646,CUST-59385,Clothing,511.8782034454471,4.9,42.0,Other,Ho Chi Minh City,Platinum
PROD-7970,CUST-83410,Electronics,511.8782034454471,3.025557461406518,19.0,Female,Da Nang,Silver
PROD-9632,CUST-26429,Sports,528.96,3.025557461406518,42.0,Male,Ho Chi Minh City,Gold
PROD-7134,CUST-46189,Sports,511.8782034454471,2.2,42.0,Male,Ho Chi Minh City,Platinum
PROD-7566,CUST-98359,Electronics,405.81,3.025557461406518,38.0,Male,Da Nang,Bronze
PROD-4560,CUST-42943,Beauty,511.8782034454471,4.6,42.0,Other,Hanoi,Gold
PROD-8297,CUST-85470,Sports,905.21,3.4,42.0,Male,Da Nang,Silver
PROD-3445,CUST-76293,Beauty,511.8782034454471,3.025557461406518,42.0,Unknown,Hai Phong,Gold
PROD-9988,CUST-76908,Electronics,511.8782034454471,4.9,51.0,Male,Da Nang,Silver
PROD-1793,CUST-27818,Electronics,511.8782034454471,3.025557461406518,50.0,Female,Da Nang,Silver
PROD-7074,CUST-29448,Beauty,511.8782034454471,1.6,32.0,Male,Hanoi,Gold
PROD-9537,CUST-42325,Beauty,511.8782034454471,4.9,42.0,Other,Ho Chi Minh City,Platinum
PROD-6517,CUST-90793,Clothing,511.8782034454471,5.0,26.0,Unknown,Can Tho,Platinum
PROD-7165,CUST-91791,Beauty,86.05,2.6,42.0,Other,Ho Chi Minh City,Platinum
PROD-5842,CUST-93721,Beauty,511.8782034454471,3.025557461406518,50.0,Female,Can Tho,Silver
PROD-6422,CUST-97355,Clothing,511.8782034454471,3.2,42.0,Other,Hai Phong,Silver
PROD-2105,CUST-48400,Sports,511.8782034454471,4.6,51.0,Female,Ho Chi Minh City,Bronze
PROD-7070,CUST-82958,Beauty,511.8782034454471,2.3,42.0,Female,Ho Chi Minh City,Gold
PROD-3204,CUST-26480,Sports,959.39,1.3,42.0,Male,Ho Chi Minh City,Bronze
PROD-8237,CUST-86715,Sports,511.8782034454471,4.9,42.0,Other,Can Tho,Platinum
PROD-2422,CUST-41571,Sports,696.08,3.025557461406518,42.0,Male,Hai Phong,Silver
PROD-8753,CUST-28027,Beauty,511.8782034454471,2.0,42.0,Male,Ho Chi Minh City,Gold
PROD-6441,CUST-80063,Home & Kitchen,173.32,3.025557461406518,42.0,Other,Da Nang,Platinum
PROD-7883,CUST-27111,Electronics,511.8782034454471,3.025557461406518,42.0,Female,Ho Chi Minh City,Gold
PROD-2511,CUST-39884,Sports,821.89,1.5,35.0,Male,Can Tho,Platinum
PROD-9435,CUST-52248,Electronics,511.8782034454471,3.7,42.0,Male,Hai Phong,Silver
PROD-9029,CUST-96119,Clothing,511.8782034454471,3.9,67.0,Unknown,Ho Chi Minh City,Platinum
PROD-6634,CUST-34682,Electronics,511.8782034454471,2.1,42.0,Female,Hai Phong,Silver
PROD-6592,CUST-13941,Beauty,511.8782034454471,2.0,42.0,Female,Hai Phong,Silver
PROD-6939,CUST-91879,Clothing,511.8782034454471,4.2,42.0,Male,Da Nang,Platinum
PROD-4724,CUST-11522,Sports,511.8782034454471,3.025557461406518,42.0,Other,Hanoi,Gold
PROD-5575,CUST-45926,Home & Kitchen,692.49,3.025557461406518,42.0,Other,Can Tho,Silver
PROD-8881,CUST-86744,Sports,511.8782034454471,3.8,42.0,Other,Can Tho,Platinum
PROD-7270,CUST-68110,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Male,Hai Phong,Gold
PROD-1151,CUST-73642,Sports,511.8782034454471,3.9,68.0,Other,Can Tho,Bronze
PROD-8966,CUST-10753,Beauty,511.8782034454471,2.0,42.0,Female,Can Tho,Silver
PROD-7185,CUST-56919,Electronics,511.8782034454471,4.4,42.0,Other,Ho Chi Minh City,Silver
PROD-6532,CUST-45395,Sports,511.8782034454471,3.025557461406518,42.0,Male,Hanoi,Gold
PROD-9944,CUST-98528,Sports,511.8782034454471,3.025557461406518,42.0,Male,Can Tho,Silver
PROD-9197,CUST-61575,Sports,511.8782034454471,3.025557461406518,42.0,Unknown,Hanoi,Gold
PROD-1554,CUST-15934,Clothing,710.07,4.4,42.0,Other,Hai Phong,Bronze
PROD-4843,CUST-23573,Clothing,76.17,3.5,42.0,Other,Da Nang,Bronze
PROD-2848,CUST-96468,Clothing,511.8782034454471,3.025557461406518,42.0,Female,Ho Chi Minh City,Bronze
PROD-9183,CUST-64977,Sports,511.8782034454471,1.5,42.0,Unknown,Ho Chi Minh City,Silver
PROD-7837,CUST-70136,Electronics,511.8782034454471,3.025557461406518,69.0,Unknown,Hanoi,Silver
PROD-8532,CUST-95434,Clothing,511.8782034454471,4.7,56.0,Male,Can Tho,Gold
PROD-2671,CUST-94721,Home & Kitchen,193.75,3.025557461406518,42.0,Female,Can Tho,Gold
PROD-7145,CUST-95952,Beauty,877.66,3.025557461406518,23.0,Female,Hanoi,Bronze
PROD-4837,CUST-41394,Home & Kitchen,516.21,3.025557461406518,42.0,Female,Hai Phong,Bronze
PROD-9214,CUST-61090,Beauty,511.8782034454471,3.5,42.0,Male,Ho Chi Minh City,Silver
PROD-3005,CUST-66279,Clothing,511.8782034454471,4.5,42.0,Male,Ho Chi Minh City,Platinum
PROD-3034,CUST-63830,Beauty,54.3,3.025557461406518,42.0,Female,Ho Chi Minh City,Platinum
PROD-4329,CUST-57937,Clothing,511.8782034454471,3.025557461406518,42.0,Unknown,Hanoi,Gold
PROD-9027,CUST-66690,Home & Kitchen,511.8782034454471,1.4,21.0,Female,Da Nang,Silver
PROD-8780,CUST-75697,Sports,848.3,3.025557461406518,30.0,Male,Ho Chi Minh City,Platinum
PROD-1617,CUST-15311,Home & Kitchen,511.8782034454471,2.2,42.0,Female,Ho Chi Minh City,Silver
PROD-8008,CUST-71407,Electronics,511.8782034454471,3.025557461406518,56.0,Unknown,Da Nang,Gold
PROD-8092,CUST-28136,Clothing,685.68,1.5,42.0,Unknown,Hai Phong,Gold
PROD-9240,CUST-42098,Electronics,511.8782034454471,1.0,42.0,Unknown,Hai Phong,Gold
PROD-5096,CUST-62749,Home & Kitchen,511.8782034454471,3.025557461406518,70.0,Unknown,Hanoi,Platinum
PROD-2820,CUST-19764,Clothing,511.8782034454471,1.4,42.0,Female,Hanoi,Silver
PROD-3059,CUST-70942,Beauty,511.8782034454471,3.025557461406518,42.0,Male,Hai Phong,Gold
PROD-9061,CUST-80277,Clothing,511.8782034454471,3.025557461406518,42.0,Other,Can Tho,Platinum
PROD-9019,CUST-56739,Beauty,511.8782034454471,3.025557461406518,44.0,Other,Ho Chi Minh City,Bronze
PROD-8002,CUST-32182,Sports,511.8782034454471,3.025557461406518,46.0,Male,Da Nang,Bronze
PROD-2210,CUST-21578,Home & Kitchen,511.8782034454471,2.8,42.0,Unknown,Can Tho,Bronze
PROD-9893,CUST-93747,Home & Kitchen,511.8782034454471,3.025557461406518,65.0,Female,Hai Phong,Bronze
PROD-1238,CUST-98812,Electronics,511.8782034454471,4.2,42.0,Male,Hanoi,Gold
PROD-1431,CUST-49933,Sports,511.8782034454471,3.4,26.0,Male,Can Tho,Silver
PROD-7808,CUST-90921,Clothing,556.16,3.025557461406518,42.0,Other,Can Tho,Platinum
PROD-3900,CUST-87304,Sports,59.08,3.025557461406518,42.0,Female,Hai Phong,Silver
PROD-4402,CUST-29986,Electronics,784.81,4.7,42.0,Unknown,Hanoi,Silver
PROD-8897,CUST-11716,Home & Kitchen,62.35,2.5,42.0,Unknown,Can Tho,Platinum
PROD-4035,CUST-85114,Home & Kitchen,511.8782034454471,2.7,42.0,Unknown,Can Tho,Platinum
PROD-1237,CUST-70773,Sports,511.8782034454471,4.2,50.0,Male,Hanoi,Gold
PROD-8202,CUST-50525,Electronics,865.25,3.025557461406518,42.0,Male,Da Nang,Bronze
PROD-6831,CUST-65435,Sports,511.8782034454471,1.1,32.0,Female,Hanoi,Bronze
PROD-7083,CUST-24722,Beauty,511.8782034454471,3.025557461406518,42.0,Male,Hanoi,Bronze
PROD-9255,CUST-19532,Sports,511.8782034454471,2.6,42.0,Female,Da Nang,Bronze
PROD-2209,CUST-22765,Clothing,448.63,3.0,56.0,Unknown,Da Nang,Silver
PROD-6134,CUST-29323,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Female,Hanoi,Platinum
PROD-7249,CUST-34792,Beauty,511.8782034454471,3.025557461406518,42.0,Other,Hai Phong,Gold
PROD-3517,CUST-91415,Electronics,882.91,3.025557461406518,26.0,Female,Ho Chi Minh City,Platinum
PROD-3558,CUST-19186,Home & Kitchen,511.8782034454471,4.1,42.0,Unknown,Hai Phong,Platinum
PROD-1725,CUST-97901,Electronics,43.22,1.0,21.0,Male,Da Nang,Gold
PROD-5050,CUST-78894,Clothing,107.86,3.7,42.0,Other,Hanoi,Bronze
PROD-8229,CUST-68578,Electronics,511.8782034454471,3.025557461406518,42.0,Other,Hanoi,Bronze
PROD-8398,CUST-99669,Sports,511.8782034454471,2.7,42.0,Other,Hanoi,Bronze
PROD-6341,CUST-80523,Clothing,511.8782034454471,3.025557461406518,42.0,Male,Da Nang,Gold
PROD-6014,CUST-91924,Sports,511.8782034454471,3.025557461406518,42.0,Female,Hai Phong,Bronze
PROD-4780,CUST-39040,Sports,511.8782034454471,3.025557461406518,42.0,Male,Hanoi,Gold
PROD-6669,CUST-33976,Electronics,511.8782034454471,3.025557461406518,42.0,Other,Da Nang,Silver
PROD-1479,CUST-96989,Sports,766.82,3.5,42.0,Male,Can Tho,Platinum
PROD-7465,CUST-28596,Home & Kitchen,511.8782034454471,3.9,42.0,Other,Hanoi,Silver
PROD-9354,CUST-64024,Clothing,511.8782034454471,4.4,42.0,Unknown,Da Nang,Gold
